Sale_Id,Date_Id,Product_Id,Store_Id,Customer_Id,Quantity_Sold,Unit_Price,Discount_Pct,Total_Amount
8982,20240321,32,4,299,1,1604.88,0,1604.88
8983,20240205,25,10,325,1,659.99,0,659.99
8984,20240402,62,23,46,1,978.5,10,880.65
8985,20241219,47,10,94,3,2706.69,10,7308.06
8986,20241214,47,19,,2,2706.69,10,4872.04
8987,20250926,12,12,208,1,1690.47,5,1605.95
8988,20250126,26,8,367,1,1355.83,0,1355.83
8989,20240120,7,15,135,1,4794.43,0,4794.43
8990,20241120,109,21,,4,2954.88,0,11819.52
8991,20250109,30,13,11,2,3704.61,5,7038.76
8992,20250920,55,21,246,1,735.67,5,698.89
8993,20240731,34,3,176,1,1322.31,15,1123.96
8994,20241009,71,14,299,1,3918.6,10,3526.74
8995,20240809,45,1,343,1,1364.28,20,1091.42
8996,20240318,107,17,194,3,1952.14,5,5563.6
8997,20250907,92,9,207,1,2008.22,10,1807.4
8998,20240728,19,15,,1,3799.68,5,3609.7
8999,20250819,14,6,399,1,4823.13,10,4340.82
9000,20250612,34,25,14,2,1322.31,5,2512.39
9001,20250812,103,6,186,1,5201.47,5,4941.4
9002,20250127,110,7,347,2,3839.63,0,7679.26
9003,20240906,105,13,299,4,2890.92,0,11563.68
9004,20250719,55,12,62,1,735.67,5,698.89
9005,20250914,22,23,294,2,6438.69,0,12877.38
9006,20240804,1,1,123,2,1005.84,0,2011.68
9007,20240804,117,21,138,1,5631.66,0,5631.66
9008,20250807,12,16,63,1,1690.47,5,1605.95
9009,20240109,63,20,49,1,4196.34,5,3986.52
9010,20240601,31,8,361,1,7243.85,0,7243.85
9011,20240802,47,7,,1,2706.69,0,2706.69
9012,20240620,92,25,236,2,2008.22,5,3815.62
9013,20241228,90,21,,1,3873.38,15,3292.37
9014,20251209,4,19,137,2,1722.15,5,3272.09
9015,20240402,97,14,273,1,4779.12,0,4779.12
9016,20240320,69,21,147,1,2128.62,0,2128.62
9017,20240409,52,7,307,1,2796.94,0,2796.94
9018,20250317,110,21,357,3,3839.63,15,9791.06
9019,20251016,83,15,73,4,2689.64,0,10758.56
9020,20240522,18,9,222,1,5185.3,20,4148.24
9021,20250723,93,7,383,1,4029.05,0,4029.05
9022,20240416,38,11,267,2,1729.74,15,2940.56
9023,20250708,36,16,4,1,682.61,0,682.61
9024,20251214,12,15,110,1,1690.47,0,1690.47
9025,20241218,59,19,375,1,2020.12,5,1919.11
9026,20240705,97,12,297,1,4779.12,0,4779.12
9027,20241102,107,9,387,1,1952.14,5,1854.53
9028,20240501,74,19,3,2,3249.83,5,6174.68
9029,20250910,58,16,136,1,5200.5,5,4940.47
9030,20240503,96,11,15,3,3006.66,0,9019.98
9031,20241220,102,23,,2,616.26,15,1047.64
9032,20240710,4,10,230,1,1722.15,0,1722.15
9033,20250919,111,10,244,1,1506.58,0,1506.58
9034,20250821,17,14,89,3,1735.19,15,4424.73
9035,20251202,87,8,,2,2952.23,0,5904.46
9036,20240222,111,18,261,1,1506.58,5,1431.25
9037,20251018,65,1,264,2,3541.34,0,7082.68
9038,20240206,75,5,321,1,2266.5,5,2153.17
9039,20250830,36,25,326,1,682.61,0,682.61
9040,20250801,11,7,,1,5902.88,10,5312.59
9041,20250817,17,19,298,1,1735.19,0,1735.19
9042,20240124,2,22,87,1,882.35,5,838.23
9043,20240519,109,12,293,4,2954.88,5,11228.54
9044,20250608,116,17,314,1,6480.7,5,6156.66
9045,20240913,119,7,18,1,2956.72,10,2661.05
9046,20241102,7,18,,1,4794.43,0,4794.43
9047,20240202,2,8,274,1,882.35,0,882.35
9048,20241221,7,13,76,1,4794.43,0,4794.43
9049,20250606,115,18,190,2,2419.05,0,4838.1
9050,20251121,7,18,184,1,4794.43,0,4794.43
9051,20251023,111,17,197,3,1506.58,0,4519.74
9052,20250809,75,20,354,1,2266.5,0,2266.5
9053,20240422,14,25,192,4,4823.13,15,16398.64
9054,20240828,52,10,257,2,2796.94,0,5593.88
9055,20240508,90,12,340,2,3873.38,10,6972.08
9056,20240529,41,20,260,1,5693.66,5,5408.98
9057,20241002,98,8,289,3,850.73,5,2424.58
9058,20250707,118,22,252,1,5698.72,0,5698.72
9059,20251103,111,6,375,2,1506.58,5,2862.5
9060,20241213,87,20,305,2,2952.23,0,5904.46
9061,20250511,11,19,344,2,5902.88,0,11805.76
9062,20240215,60,3,43,2,4273.1,5,8118.89
9063,20240218,30,12,206,2,3704.61,15,6297.84
9064,20251001,20,4,241,1,1915.63,0,1915.63
9065,20241212,97,21,,1,4779.12,20,3823.3
9066,20250710,83,14,57,4,2689.64,5,10220.63
9067,20251113,29,18,193,1,1567.62,0,1567.62
9068,20240529,110,4,357,1,3839.63,0,3839.63
9069,20241212,79,9,59,1,1528.97,5,1452.52
9070,20250130,42,22,61,1,2401.74,0,2401.74
9071,20251031,50,14,62,1,3814.05,0,3814.05
9072,20250406,116,9,,2,6480.7,0,12961.4
9073,20240405,73,18,,1,6348.65,0,6348.65
9074,20250223,32,18,141,2,1604.88,0,3209.76
9075,20250128,45,25,292,2,1364.28,0,2728.56
9076,20251113,66,20,257,1,6204.11,5,5893.9
9077,20250527,84,22,167,1,4822.61,0,4822.61
9078,20240425,45,10,206,1,1364.28,15,1159.64
9079,20240211,115,21,139,1,2419.05,5,2298.1
9080,20250630,77,7,,4,5233.57,5,19887.57
9081,20240220,68,2,36,1,1648.1,0,1648.1
9082,20250823,42,13,48,1,2401.74,5,2281.65
9083,20240711,120,7,,1,5078.17,20,4062.54
9084,20240621,50,13,391,3,3814.05,5,10870.04
9085,20251225,7,15,173,1,4794.43,5,4554.71
9086,20240128,84,14,265,1,4822.61,0,4822.61
9087,20240422,8,19,320,1,3576.07,0,3576.07
9088,20241129,78,6,14,1,1807.55,0,1807.55
9089,20250525,38,19,354,1,1729.74,0,1729.74
9090,20250831,25,3,375,1,659.99,5,626.99
9091,20241206,33,19,131,3,2291.4,20,5499.36
9092,20240418,102,5,211,1,616.26,0,616.26
9093,20240507,1,16,323,2,1005.84,15,1709.93
9094,20251222,81,22,31,1,1242.05,0,1242.05
9095,20251005,105,7,,1,2890.92,0,2890.92
9096,20250420,95,14,368,1,3960.41,0,3960.41
9097,20250627,70,4,,2,3349.78,10,6029.6
9098,20251027,15,6,238,1,4621.37,15,3928.16
9099,20240407,70,1,258,2,3349.78,0,6699.56
9100,20240926,50,15,359,2,3814.05,0,7628.1
9101,20240917,112,22,177,1,1434.74,15,1219.53
9102,20241119,64,3,132,1,4068.92,0,4068.92
9103,20241104,103,15,181,1,5201.47,0,5201.47
9104,20240917,74,20,,2,3249.83,20,5199.73
9105,20251106,91,9,,2,6185.93,20,9897.49
9106,20241208,39,21,293,1,3883.73,5,3689.54
9107,20250118,19,4,127,1,3799.68,10,3419.71
9108,20250412,105,25,380,1,2890.92,5,2746.37
9109,20251120,7,15,200,2,4794.43,0,9588.86
9110,20251219,20,9,94,1,1915.63,10,1724.07
9111,20240416,108,25,302,1,3374.55,0,3374.55
9112,20241221,101,18,,4,1131.31,0,4525.24
9113,20240229,102,16,120,1,616.26,0,616.26
9114,20251122,103,20,262,1,5201.47,0,5201.47
9115,20240522,19,15,398,1,3799.68,0,3799.68
9116,20250913,83,8,215,1,2689.64,0,2689.64
9117,20251006,58,6,176,1,5200.5,0,5200.5
9118,20240727,17,14,,1,1735.19,10,1561.67
9119,20240519,106,15,3,1,717.87,20,574.3
9120,20250718,17,7,397,2,1735.19,5,3296.86
9121,20240228,7,6,351,1,4794.43,0,4794.43
9122,20250212,61,24,400,1,5731.62,0,5731.62
9123,20250116,29,8,40,1,1567.62,0,1567.62
9124,20250603,29,11,91,3,1567.62,15,3997.43
9125,20250722,113,15,352,1,4385.13,0,4385.13
9126,20250709,120,8,148,1,5078.17,0,5078.17
9127,20240602,106,23,301,1,717.87,0,717.87
9128,20250617,60,25,,1,4273.1,5,4059.45
9129,20240802,92,2,68,1,2008.22,0,2008.22
9130,20250719,92,17,,1,2008.22,0,2008.22
9131,20240326,107,23,172,1,1952.14,0,1952.14
9132,20251120,12,5,386,1,1690.47,0,1690.47
9133,20250711,70,7,355,1,3349.78,0,3349.78
9134,20251029,10,16,38,1,3316.3,0,3316.3
9135,20251215,91,11,243,2,6185.93,5,11753.27
9136,20250818,97,23,177,1,4779.12,0,4779.12
9137,20240415,14,16,70,1,4823.13,0,4823.13
9138,20250110,89,16,63,1,4062.25,20,3249.8
9139,20241214,49,12,317,2,3974.14,0,7948.28
9140,20240106,7,5,92,1,4794.43,20,3835.54
9141,20250405,12,13,160,1,1690.47,0,1690.47
9142,20240716,95,23,44,2,3960.41,5,7524.78
9143,20250407,81,24,34,1,1242.05,0,1242.05
9144,20250920,21,15,5,2,1209.52,20,1935.23
9145,20251128,75,7,216,2,2266.5,0,4533.0
9146,20240919,17,2,366,1,1735.19,0,1735.19
9147,20240405,64,25,126,1,4068.92,0,4068.92
9148,20250919,112,4,,1,1434.74,0,1434.74
9149,20240206,7,11,24,1,4794.43,0,4794.43
9150,20250131,116,14,206,2,6480.7,0,12961.4
9151,20240724,71,20,242,1,3918.6,0,3918.6
9152,20250415,99,23,118,2,4915.0,15,8355.5
9153,20250906,2,6,110,1,882.35,0,882.35
9154,20250710,70,1,210,1,3349.78,5,3182.29
9155,20250322,46,15,205,1,4179.48,0,4179.48
9156,20241226,77,6,52,1,5233.57,0,5233.57
9157,20240315,22,21,176,1,6438.69,0,6438.69
9158,20240924,75,23,34,3,2266.5,0,6799.5
9159,20250605,34,22,279,1,1322.31,0,1322.31
9160,20240610,19,6,366,1,3799.68,0,3799.68
9161,20250809,103,10,342,2,5201.47,0,10402.94
9162,20250621,46,22,318,2,4179.48,5,7941.01
9163,20241104,43,3,91,1,3747.63,0,3747.63
9164,20240523,80,24,132,1,5880.6,5,5586.57
9165,20250506,9,8,297,1,4835.47,0,4835.47
9166,20250701,17,15,145,1,1735.19,0,1735.19
9167,20240515,28,24,166,1,3988.05,5,3788.65
9168,20251014,118,5,371,1,5698.72,0,5698.72
9169,20240731,57,6,6,2,3796.83,10,6834.29
9170,20250327,82,22,318,3,3179.41,0,9538.23
9171,20240128,31,20,110,1,7243.85,5,6881.66
9172,20240613,7,23,109,1,4794.43,10,4314.99
9173,20240330,98,22,299,3,850.73,0,2552.19
9174,20240610,67,22,43,1,4800.44,5,4560.42
9175,20241124,2,15,257,1,882.35,5,838.23
9176,20241125,44,1,201,1,4747.67,0,4747.67
9177,20251202,12,9,236,3,1690.47,0,5071.41
9178,20251011,53,6,,3,1453.18,5,4141.56
9179,20250206,119,6,367,1,2956.72,0,2956.72
9180,20250601,107,4,157,1,1952.14,0,1952.14
9181,20241225,11,23,138,1,5902.88,0,5902.88
9182,20240727,84,2,,1,4822.61,5,4581.48
9183,20240906,70,9,146,1,3349.78,0,3349.78
9184,20240508,84,5,316,4,4822.61,10,17361.4
9185,20251024,65,10,105,1,3541.34,20,2833.07
9186,20250101,113,20,284,1,4385.13,5,4165.87
9187,20240827,4,19,335,3,1722.15,0,5166.45
9188,20240210,22,23,159,2,6438.69,10,11589.64
9189,20250312,53,19,349,1,1453.18,0,1453.18
9190,20251214,71,6,194,2,3918.6,0,7837.2
9191,20240302,88,1,307,3,2796.03,5,7968.69
9192,20250514,29,11,151,1,1567.62,0,1567.62
9193,20250109,86,20,10,2,4002.37,0,8004.74
9194,20240810,47,11,27,1,2706.69,0,2706.69
9195,20240915,88,7,133,1,2796.03,5,2656.23
9196,20250421,8,14,169,3,3576.07,0,10728.21
9197,20240124,27,21,,1,1220.37,0,1220.37
9198,20240316,80,24,170,3,5880.6,10,15877.62
9199,20250520,24,1,178,1,3205.37,20,2564.3
9200,20240615,13,13,377,2,4729.21,15,8039.66
9201,20250718,108,11,181,1,3374.55,0,3374.55
9202,20250902,37,12,,3,3761.37,10,10155.7
9203,20250205,7,15,287,1,4794.43,10,4314.99
9204,20250813,26,19,374,2,1355.83,5,2576.08
9205,20250726,94,23,199,1,1460.17,0,1460.17
9206,20240410,4,13,175,3,1722.15,15,4391.48
9207,20240703,68,12,160,2,1648.1,0,3296.2
9208,20240627,85,7,218,1,6169.54,0,6169.54
9209,20240407,56,8,10,1,7088.96,0,7088.96
9210,20240923,91,5,24,2,6185.93,5,11753.27
9211,20251014,110,12,,1,3839.63,0,3839.63
9212,20240105,114,15,117,1,3973.22,0,3973.22
9213,20250728,66,3,,1,6204.11,0,6204.11
9214,20240412,45,25,380,1,1364.28,0,1364.28
9215,20241030,72,25,145,1,1667.62,0,1667.62
9216,20241110,64,4,349,1,4068.92,10,3662.03
9217,20250614,60,16,389,1,4273.1,10,3845.79
9218,20241127,90,13,83,1,3873.38,0,3873.38
9219,20251023,26,15,299,1,1355.83,0,1355.83
9220,20250721,68,10,158,1,1648.1,10,1483.29
9221,20251207,31,8,,1,7243.85,20,5795.08
9222,20250818,40,16,306,1,6858.19,0,6858.19
9223,20241117,84,19,257,1,4822.61,0,4822.61
9224,20250124,63,15,222,1,4196.34,10,3776.71
9225,20241013,118,14,391,3,5698.72,5,16241.35
9226,20250305,27,22,194,1,1220.37,0,1220.37
9227,20251030,91,4,,1,6185.93,0,6185.93
9228,20250824,104,12,71,1,6527.04,15,5547.98
9229,20240430,56,17,252,1,7088.96,0,7088.96
9230,20251015,32,9,105,1,1604.88,0,1604.88
9231,20240505,110,3,,1,3839.63,10,3455.67
9232,20250724,67,7,138,1,4800.44,10,4320.4
9233,20241003,10,2,,2,3316.3,0,6632.6
9234,20240324,83,15,240,1,2689.64,5,2555.16
9235,20241116,88,16,50,4,2796.03,10,10065.71
9236,20241007,114,5,257,1,3973.22,5,3774.56
9237,20240625,33,11,276,1,2291.4,10,2062.26
9238,20250504,96,1,13,2,3006.66,0,6013.32
9239,20240703,60,17,186,1,4273.1,5,4059.45
9240,20250223,89,10,141,1,4062.25,0,4062.25
9241,20250417,8,6,56,1,3576.07,10,3218.46
9242,20251108,38,13,311,1,1729.74,15,1470.28
9243,20240102,62,25,293,1,978.5,0,978.5
9244,20240829,90,4,268,1,3873.38,20,3098.7
9245,20250604,113,14,124,1,4385.13,20,3508.1
9246,20241010,45,8,185,2,1364.28,0,2728.56
9247,20240625,73,21,,1,6348.65,0,6348.65
9248,20241125,50,23,257,1,3814.05,0,3814.05
9249,20241106,36,1,79,1,682.61,0,682.61
9250,20251209,17,22,368,3,1735.19,5,4945.29
9251,20241030,14,22,151,2,4823.13,0,9646.26
9252,20240226,34,10,42,1,1322.31,15,1123.96
9253,20251010,78,6,327,1,1807.55,10,1626.8
9254,20240122,115,18,67,1,2419.05,0,2419.05
9255,20240112,88,1,,1,2796.03,5,2656.23
9256,20250703,2,14,375,2,882.35,0,1764.7
9257,20241001,55,11,104,1,735.67,0,735.67
9258,20240704,22,4,281,1,6438.69,5,6116.76
9259,20240728,102,11,112,2,616.26,15,1047.64
9260,20240602,30,6,116,1,3704.61,0,3704.61
9261,20240314,116,25,30,1,6480.7,5,6156.66
9262,20251021,86,3,279,1,4002.37,5,3802.25
9263,20250708,86,6,85,1,4002.37,20,3201.9
9264,20240509,23,17,155,1,5336.87,10,4803.18
9265,20250208,16,20,228,1,4330.21,0,4330.21
9266,20240406,99,17,76,3,4915.0,15,12533.25
9267,20240902,83,8,386,1,2689.64,5,2555.16
9268,20251128,110,6,,1,3839.63,5,3647.65
9269,20241105,33,15,245,1,2291.4,0,2291.4
9270,20240927,67,20,327,1,4800.44,0,4800.44
9271,20240926,99,9,90,1,4915.0,5,4669.25
9272,20250408,26,2,130,1,1355.83,10,1220.25
9273,20251025,7,17,225,2,4794.43,10,8629.97
9274,20240528,94,2,27,1,1460.17,0,1460.17
9275,20251025,101,18,328,3,1131.31,0,3393.93
9276,20250321,96,22,390,1,3006.66,0,3006.66
9277,20250818,67,15,48,2,4800.44,15,8160.75
9278,20241120,60,8,171,4,4273.1,0,17092.4
9279,20250525,99,19,95,1,4915.0,5,4669.25
9280,20250829,118,10,29,1,5698.72,5,5413.78
9281,20241023,87,15,54,3,2952.23,0,8856.69
9282,20250621,16,5,23,1,4330.21,5,4113.7
9283,20240607,36,18,,1,682.61,5,648.48
9284,20240611,21,9,387,1,1209.52,0,1209.52
9285,20250405,92,8,229,1,2008.22,0,2008.22
9286,20251210,107,1,,1,1952.14,5,1854.53
9287,20241206,89,13,151,1,4062.25,0,4062.25
9288,20240214,114,14,156,2,3973.22,0,7946.44
9289,20250911,102,20,289,4,616.26,10,2218.54
9290,20250517,16,23,322,1,4330.21,15,3680.68
9291,20251229,66,2,85,4,6204.11,20,19853.15
9292,20250812,109,5,347,2,2954.88,20,4727.81
9293,20240110,72,7,62,2,1667.62,0,3335.24
9294,20240503,100,11,351,1,4823.15,10,4340.84
9295,20250923,81,7,,2,1242.05,0,2484.1
9296,20240111,25,25,106,1,659.99,15,560.99
9297,20250327,95,8,365,1,3960.41,10,3564.37
9298,20240130,102,25,264,1,616.26,20,493.01
9299,20250712,14,25,256,2,4823.13,5,9163.95
9300,20250802,60,8,91,1,4273.1,0,4273.1
9301,20250507,68,2,74,3,1648.1,0,4944.3
9302,20251218,85,19,203,1,6169.54,5,5861.06
9303,20251006,5,14,142,3,2284.3,10,6167.61
9304,20250729,54,7,394,1,2808.33,0,2808.33
9305,20250131,75,3,387,1,2266.5,0,2266.5
9306,20240210,60,21,314,3,4273.1,5,12178.34
9307,20240919,35,9,62,1,3748.04,0,3748.04
9308,20240418,44,9,226,2,4747.67,0,9495.34
9309,20241208,114,15,378,1,3973.22,0,3973.22
9310,20240217,68,16,258,1,1648.1,10,1483.29
9311,20240117,17,6,244,3,1735.19,15,4424.73
9312,20240703,63,23,191,1,4196.34,5,3986.52
9313,20240621,63,25,342,1,4196.34,0,4196.34
9314,20240503,90,9,35,2,3873.38,0,7746.76
9315,20240827,70,6,225,2,3349.78,10,6029.6
9316,20250325,17,15,57,1,1735.19,0,1735.19
9317,20241008,53,1,360,3,1453.18,20,3487.63
9318,20241205,82,15,389,2,3179.41,5,6040.88
9319,20250705,30,9,274,3,3704.61,10,10002.45
9320,20250901,65,16,,1,3541.34,10,3187.21
9321,20250214,101,6,290,1,1131.31,0,1131.31
9322,20240716,50,25,,1,3814.05,10,3432.65
9323,20240103,118,18,44,2,5698.72,0,11397.44
9324,20250508,109,23,122,4,2954.88,0,11819.52
9325,20250614,107,6,105,1,1952.14,0,1952.14
9326,20250823,70,16,25,1,3349.78,0,3349.78
9327,20241121,8,24,320,1,3576.07,5,3397.27
9328,20240602,21,16,133,1,1209.52,15,1028.09
9329,20240928,85,23,146,2,6169.54,15,10488.22
9330,20240613,57,17,364,1,3796.83,0,3796.83
9331,20241016,103,15,374,1,5201.47,15,4421.25
9332,20240318,59,10,,3,2020.12,5,5757.34
9333,20250405,73,25,134,1,6348.65,0,6348.65
9334,20250119,16,7,312,4,4330.21,10,15588.76
9335,20240714,58,13,,1,5200.5,0,5200.5
9336,20250911,110,7,279,1,3839.63,10,3455.67
9337,20250520,73,1,91,1,6348.65,0,6348.65
9338,20240325,21,13,366,2,1209.52,0,2419.04
9339,20250320,62,3,,3,978.5,0,2935.5
9340,20240623,91,11,377,1,6185.93,0,6185.93
9341,20241120,54,5,396,1,2808.33,0,2808.33
9342,20240823,63,22,278,1,4196.34,15,3566.89
9343,20240917,4,24,86,1,1722.15,5,1636.04
9344,20240229,6,9,24,1,843.99,0,843.99
9345,20240609,65,25,79,1,3541.34,15,3010.14
9346,20250210,85,14,339,1,6169.54,0,6169.54
9347,20240716,13,16,382,1,4729.21,5,4492.75
9348,20240809,113,16,110,1,4385.13,15,3727.36
9349,20251129,69,9,156,2,2128.62,0,4257.24
9350,20250901,95,13,315,2,3960.41,20,6336.66
9351,20250723,38,11,,1,1729.74,0,1729.74
9352,20241005,80,24,128,2,5880.6,0,11761.2
9353,20250806,34,2,207,1,1322.31,10,1190.08
9354,20241221,82,19,356,1,3179.41,15,2702.5
9355,20240411,7,15,90,1,4794.43,5,4554.71
9356,20250914,80,16,174,1,5880.6,5,5586.57
9357,20251224,42,2,90,1,2401.74,0,2401.74
9358,20240430,85,6,95,3,6169.54,0,18508.62
9359,20241002,113,10,292,2,4385.13,15,7454.72
9360,20251002,2,8,232,1,882.35,0,882.35
9361,20241204,33,14,226,1,2291.4,5,2176.83
9362,20250328,86,16,289,1,4002.37,0,4002.37
9363,20240323,53,7,206,1,1453.18,0,1453.18
9364,20250509,80,10,,1,5880.6,10,5292.54
9365,20240209,59,7,70,1,2020.12,20,1616.1
9366,20240424,64,13,8,1,4068.92,0,4068.92
9367,20251011,86,25,129,1,4002.37,5,3802.25
9368,20250901,11,20,171,1,5902.88,10,5312.59
9369,20250619,36,18,328,1,682.61,0,682.61
9370,20240509,69,8,366,1,2128.62,5,2022.19
9371,20240518,108,19,183,3,3374.55,0,10123.65
9372,20250514,99,10,262,1,4915.0,0,4915.0
9373,20250928,32,18,180,1,1604.88,0,1604.88
9374,20240204,61,1,135,1,5731.62,5,5445.04
9375,20240417,63,12,42,1,4196.34,0,4196.34
9376,20240308,113,2,135,1,4385.13,0,4385.13
9377,20251022,10,25,229,1,3316.3,20,2653.04
9378,20240416,99,6,26,1,4915.0,5,4669.25
9379,20250911,63,12,259,2,4196.34,0,8392.68
9380,20250429,76,20,276,3,5042.37,10,13614.4
9381,20250312,92,14,23,1,2008.22,0,2008.22
9382,20240417,74,18,260,1,3249.83,0,3249.83
9383,20241106,91,16,93,1,6185.93,5,5876.63
9384,20250605,98,11,237,1,850.73,0,850.73
9385,20251129,60,1,267,2,4273.1,10,7691.58
9386,20241213,71,24,98,1,3918.6,10,3526.74
9387,20250228,37,25,119,3,3761.37,10,10155.7
9388,20251223,47,10,,3,2706.69,5,7714.07
9389,20241125,55,12,233,1,735.67,0,735.67
9390,20251019,45,13,206,2,1364.28,5,2592.13
9391,20250704,11,18,,1,5902.88,0,5902.88
9392,20250824,20,1,,1,1915.63,0,1915.63
9393,20240414,55,24,143,3,735.67,15,1875.96
9394,20240210,52,22,159,1,2796.94,0,2796.94
9395,20240613,31,16,356,2,7243.85,0,14487.7
9396,20250617,26,24,117,1,1355.83,0,1355.83
9397,20240911,84,5,147,1,4822.61,15,4099.22
9398,20251203,22,17,323,1,6438.69,0,6438.69
9399,20250207,55,14,133,1,735.67,0,735.67
9400,20251215,99,3,,1,4915.0,0,4915.0
9401,20250703,120,3,,1,5078.17,15,4316.44
9402,20250304,52,14,239,1,2796.94,0,2796.94
9403,20250607,106,13,158,1,717.87,15,610.19
9404,20250817,115,3,74,3,2419.05,5,6894.29
9405,20250227,45,1,375,1,1364.28,0,1364.28
9406,20240614,46,2,79,1,4179.48,15,3552.56
9407,20240429,47,7,234,1,2706.69,5,2571.36
9408,20240609,62,3,238,2,978.5,5,1859.15
9409,20240429,49,6,311,2,3974.14,0,7948.28
9410,20250627,4,4,25,2,1722.15,0,3444.3
9411,20251129,6,4,387,3,843.99,0,2531.97
9412,20250209,3,18,287,3,2631.02,0,7893.06
9413,20240429,63,24,234,1,4196.34,10,3776.71
9414,20240726,13,5,114,1,4729.21,0,4729.21
9415,20251129,29,9,194,1,1567.62,10,1410.86
9416,20241020,10,21,,2,3316.3,5,6300.97
9417,20250408,45,4,195,1,1364.28,5,1296.07
9418,20250222,89,13,296,1,4062.25,15,3452.91
9419,20240713,79,23,99,3,1528.97,0,4586.91
9420,20250625,51,2,270,1,2879.69,5,2735.71
9421,20250227,28,12,183,1,3988.05,20,3190.44
9422,20240310,19,3,344,2,3799.68,10,6839.42
9423,20240925,119,22,302,1,2956.72,0,2956.72
9424,20241210,74,12,4,1,3249.83,5,3087.34
9425,20250108,35,19,30,1,3748.04,20,2998.43
9426,20241023,33,12,301,1,2291.4,0,2291.4
9427,20240531,99,3,,1,4915.0,10,4423.5
9428,20250531,70,22,324,1,3349.78,0,3349.78
9429,20251012,55,1,68,1,735.67,20,588.54
9430,20240411,103,1,,1,5201.47,0,5201.47
9431,20250427,46,5,,2,4179.48,0,8358.96
9432,20250718,56,11,178,1,7088.96,0,7088.96
9433,20250319,91,17,73,1,6185.93,5,5876.63
9434,20251020,42,9,49,1,2401.74,0,2401.74
9435,20250126,64,7,74,1,4068.92,5,3865.47
9436,20251022,53,25,17,1,1453.18,0,1453.18
9437,20250124,33,22,253,1,2291.4,0,2291.4
9438,20250621,100,25,97,3,4823.15,5,13745.98
9439,20250812,86,22,43,1,4002.37,0,4002.37
9440,20240522,7,10,12,1,4794.43,0,4794.43
9441,20251215,1,22,201,1,1005.84,15,854.96
9442,20240623,47,11,81,1,2706.69,5,2571.36
9443,20240809,72,8,203,2,1667.62,0,3335.24
9444,20240510,44,2,107,1,4747.67,0,4747.67
9445,20240829,116,24,71,2,6480.7,0,12961.4
9446,20240103,10,9,211,1,3316.3,0,3316.3
9447,20240131,32,17,,1,1604.88,0,1604.88
9448,20241029,116,3,356,1,6480.7,0,6480.7
9449,20250521,14,2,62,1,4823.13,0,4823.13
9450,20241003,28,7,,2,3988.05,5,7577.3
9451,20240224,105,19,124,2,2890.92,0,5781.84
9452,20250816,108,14,29,2,3374.55,15,5736.74
9453,20250217,65,10,201,1,3541.34,0,3541.34
9454,20241106,20,6,238,1,1915.63,0,1915.63
9455,20250423,43,12,394,2,3747.63,0,7495.26
9456,20240524,75,6,175,1,2266.5,5,2153.17
9457,20240529,103,12,209,2,5201.47,0,10402.94
9458,20241013,18,6,89,1,5185.3,0,5185.3
9459,20250919,115,12,261,2,2419.05,20,3870.48
9460,20250915,71,15,,1,3918.6,5,3722.67
9461,20251218,29,22,256,1,1567.62,0,1567.62
9462,20240630,33,2,126,1,2291.4,5,2176.83
9463,20240806,49,5,35,3,3974.14,0,11922.42
9464,20241225,27,7,103,1,1220.37,15,1037.31
9465,20250424,84,14,397,2,4822.61,0,9645.22
9466,20250703,46,17,221,4,4179.48,0,16717.92
9467,20251006,102,13,319,1,616.26,0,616.26
9468,20251123,82,18,113,1,3179.41,5,3020.44
9469,20251230,63,25,165,4,4196.34,15,14267.56
9470,20241001,86,25,329,1,4002.37,10,3602.13
9471,20250803,68,23,273,1,1648.1,0,1648.1
9472,20240122,59,11,,1,2020.12,0,2020.12
9473,20241221,99,12,50,1,4915.0,15,4177.75
9474,20250901,81,18,267,1,1242.05,10,1117.85
9475,20250125,114,4,,1,3973.22,5,3774.56
9476,20240306,63,3,225,2,4196.34,5,7973.05
9477,20240109,106,3,213,1,717.87,5,681.98
9478,20241230,98,13,134,1,850.73,0,850.73
9479,20250118,82,3,207,1,3179.41,20,2543.53
9480,20250303,79,1,127,1,1528.97,0,1528.97
9481,20250219,113,18,377,3,4385.13,0,13155.39
9482,20241031,91,15,,2,6185.93,5,11753.27
9483,20251113,32,6,54,1,1604.88,10,1444.39
9484,20250430,101,8,232,1,1131.31,10,1018.18
9485,20240503,24,8,104,2,3205.37,0,6410.74
9486,20250731,98,21,,1,850.73,0,850.73
9487,20240728,113,3,397,3,4385.13,5,12497.62
9488,20251023,84,9,203,1,4822.61,10,4340.35
9489,20240313,68,23,374,1,1648.1,0,1648.1
9490,20240309,73,18,108,1,6348.65,5,6031.22
9491,20241104,119,10,98,1,2956.72,0,2956.72
9492,20240407,20,12,227,1,1915.63,15,1628.29
9493,20250817,64,7,53,1,4068.92,5,3865.47
9494,20240122,120,11,4,1,5078.17,10,4570.35
9495,20240917,97,16,285,2,4779.12,0,9558.24
9496,20240513,81,19,210,1,1242.05,0,1242.05
9497,20240331,38,11,120,2,1729.74,0,3459.48
9498,20251027,2,25,69,2,882.35,10,1588.23
9499,20250327,98,18,374,2,850.73,5,1616.39
9500,20250614,36,11,28,1,682.61,0,682.61
9501,20250510,49,22,,1,3974.14,20,3179.31
9502,20250309,97,14,65,1,4779.12,0,4779.12
